instrument,granularity,time,open,high,low,close,volume
EUR_USD,H1,2026-05-11T11:00:00.000000000Z,1.17692,1.17747,1.17635,1.17684,4888
EUR_USD,H1,2026-05-11T12:00:00.000000000Z,1.17685,1.17747,1.17644,1.17745,6568
EUR_USD,H1,2026-05-11T13:00:00.000000000Z,1.17747,1.17878,1.17744,1.17852,7912
EUR_USD,H1,2026-05-11T14:00:00.000000000Z,1.17852,1.17878,1.1779,1.17794,8747
EUR_USD,H1,2026-05-11T15:00:00.000000000Z,1.17793,1.17854,1.17768,1.178,7093
EUR_USD,H1,2026-05-11T16:00:00.000000000Z,1.17801,1.17806,1.17724,1.17733,4347
EUR_USD,H1,2026-05-11T17:00:00.000000000Z,1.17734,1.17786,1.1771,1.1778,3632
EUR_USD,H1,2026-05-11T18:00:00.000000000Z,1.17781,1.17805,1.17745,1.1775,2935
EUR_USD,H1,2026-05-11T19:00:00.000000000Z,1.1775,1.1778,1.17745,1.17774,2765
EUR_USD,H1,2026-05-11T20:00:00.000000000Z,1.17775,1.1783,1.1774,1.17824,2077
EUR_USD,H1,2026-05-11T21:00:00.000000000Z,1.17814,1.17848,1.17804,1.17846,1007
EUR_USD,H1,2026-05-11T22:00:00.000000000Z,1.17848,1.17878,1.17843,1.17853,897
EUR_USD,H1,2026-05-11T23:00:00.000000000Z,1.17854,1.17855,1.17773,1.17785,1194
EUR_USD,H1,2026-05-12T00:00:00.000000000Z,1.17784,1.17784,1.17663,1.17672,3912
EUR_USD,H1,2026-05-12T01:00:00.000000000Z,1.17672,1.17691,1.17577,1.17616,6043
EUR_USD,H1,2026-05-12T02:00:00.000000000Z,1.17616,1.17647,1.17595,1.17626,3072
EUR_USD,H1,2026-05-12T03:00:00.000000000Z,1.17624,1.1763,1.17547,1.17564,2291
EUR_USD,H1,2026-05-12T04:00:00.000000000Z,1.17564,1.17598,1.17556,1.17571,2530
EUR_USD,H1,2026-05-12T05:00:00.000000000Z,1.17572,1.17682,1.17523,1.17624,4445
EUR_USD,H1,2026-05-12T06:00:00.000000000Z,1.17626,1.17663,1.17497,1.17504,6994
EUR_USD,H1,2026-05-12T07:00:00.000000000Z,1.17504,1.17534,1.17434,1.17478,7537
EUR_USD,H1,2026-05-12T08:00:00.000000000Z,1.17479,1.17505,1.17394,1.17446,7481
EUR_USD,H1,2026-05-12T09:00:00.000000000Z,1.17445,1.17516,1.17438,1.17476,6090
EUR_USD,H1,2026-05-12T10:00:00.000000000Z,1.17474,1.17492,1.17405,1.17407,4202
EUR_USD,H1,2026-05-12T11:00:00.000000000Z,1.17406,1.17484,1.17349,1.17438,6325
EUR_USD,H1,2026-05-12T12:00:00.000000000Z,1.1744,1.17499,1.1736,1.17478,9123
EUR_USD,H1,2026-05-12T13:00:00.000000000Z,1.17476,1.175,1.17271,1.173,10565
EUR_USD,H1,2026-05-12T14:00:00.000000000Z,1.17301,1.17361,1.1728,1.1736,10542
EUR_USD,H1,2026-05-12T15:00:00.000000000Z,1.1736,1.17366,1.17218,1.17327,9362
EUR_USD,H1,2026-05-12T16:00:00.000000000Z,1.17328,1.17386,1.17278,1.17283,5523
EUR_USD,H1,2026-05-12T17:00:00.000000000Z,1.17284,1.17338,1.17274,1.17334,4806
EUR_USD,H1,2026-05-12T18:00:00.000000000Z,1.17334,1.1741,1.17289,1.17406,4751
EUR_USD,H1,2026-05-12T19:00:00.000000000Z,1.17406,1.17468,1.17399,1.17403,3775
EUR_USD,H1,2026-05-12T20:00:00.000000000Z,1.17404,1.1741,1.17378,1.17403,1440
EUR_USD,H1,2026-05-12T21:00:00.000000000Z,1.17366,1.17408,1.17358,1.17382,1179
EUR_USD,H1,2026-05-12T22:00:00.000000000Z,1.17388,1.17402,1.17376,1.17397,839
EUR_USD,H1,2026-05-12T23:00:00.000000000Z,1.17398,1.17414,1.17347,1.17352,955
EUR_USD,H1,2026-05-13T00:00:00.000000000Z,1.17351,1.17387,1.1733,1.17382,3800
EUR_USD,H1,2026-05-13T01:00:00.000000000Z,1.17382,1.17418,1.1732,1.17388,3709
EUR_USD,H1,2026-05-13T02:00:00.000000000Z,1.17388,1.17417,1.17363,1.17372,2273
EUR_USD,H1,2026-05-13T03:00:00.000000000Z,1.17372,1.17378,1.17326,1.17346,2544
EUR_USD,H1,2026-05-13T04:00:00.000000000Z,1.17346,1.17353,1.17322,1.17346,1680
EUR_USD,H1,2026-05-13T05:00:00.000000000Z,1.17346,1.1737,1.17324,1.17341,2307
EUR_USD,H1,2026-05-13T06:00:00.000000000Z,1.1734,1.17344,1.17181,1.172,4495
EUR_USD,H1,2026-05-13T07:00:00.000000000Z,1.172,1.17234,1.1707,1.17072,5322
EUR_USD,H1,2026-05-13T08:00:00.000000000Z,1.1707,1.17117,1.17004,1.17032,5192
EUR_USD,H1,2026-05-13T09:00:00.000000000Z,1.17032,1.17068,1.16954,1.17062,5376
EUR_USD,H1,2026-05-13T10:00:00.000000000Z,1.17062,1.17146,1.1702,1.17126,5716
EUR_USD,H1,2026-05-13T11:00:00.000000000Z,1.17128,1.17172,1.17112,1.17121,4123
EUR_USD,H1,2026-05-13T12:00:00.000000000Z,1.17121,1.17161,1.16973,1.17018,8777
EUR_USD,H1,2026-05-13T13:00:00.000000000Z,1.17019,1.17124,1.17011,1.17102,8339
EUR_USD,H1,2026-05-13T14:00:00.000000000Z,1.17102,1.17126,1.1703,1.17078,7992
EUR_USD,H1,2026-05-13T15:00:00.000000000Z,1.17077,1.17164,1.17074,1.1711,6264
EUR_USD,H1,2026-05-13T16:00:00.000000000Z,1.1711,1.1718,1.1708,1.17088,5576
EUR_USD,H1,2026-05-13T17:00:00.000000000Z,1.17086,1.17109,1.17042,1.17042,3046
EUR_USD,H1,2026-05-13T18:00:00.000000000Z,1.17044,1.17106,1.17042,1.17078,4206
EUR_USD,H1,2026-05-13T19:00:00.000000000Z,1.17078,1.17132,1.17076,1.17097,3679
EUR_USD,H1,2026-05-13T20:00:00.000000000Z,1.17097,1.1714,1.1709,1.17136,1715
EUR_USD,H1,2026-05-13T21:00:00.000000000Z,1.17102,1.17172,1.17102,1.17155,587
EUR_USD,H1,2026-05-13T22:00:00.000000000Z,1.17158,1.17186,1.1715,1.17177,994
EUR_USD,H1,2026-05-13T23:00:00.000000000Z,1.17177,1.17184,1.17154,1.17159,1092
EUR_USD,H1,2026-05-14T00:00:00.000000000Z,1.17159,1.17186,1.17142,1.17172,3357
EUR_USD,H1,2026-05-14T01:00:00.000000000Z,1.1717,1.17178,1.17126,1.17138,3657
EUR_USD,H1,2026-05-14T02:00:00.000000000Z,1.17138,1.17154,1.17116,1.17124,2837
EUR_USD,H1,2026-05-14T03:00:00.000000000Z,1.17124,1.17152,1.17097,1.17124,2779
EUR_USD,H1,2026-05-14T04:00:00.000000000Z,1.17124,1.17174,1.17116,1.17144,2736
EUR_USD,H1,2026-05-14T05:00:00.000000000Z,1.17146,1.17162,1.17102,1.17102,3665
EUR_USD,H1,2026-05-14T06:00:00.000000000Z,1.17102,1.17216,1.1707,1.17184,5183
EUR_USD,H1,2026-05-14T07:00:00.000000000Z,1.17181,1.17185,1.1706,1.17076,5794
EUR_USD,H1,2026-05-14T08:00:00.000000000Z,1.17076,1.1714,1.1705,1.17111,5344
EUR_USD,H1,2026-05-14T09:00:00.000000000Z,1.17112,1.17134,1.17058,1.17074,4707
EUR_USD,H1,2026-05-14T10:00:00.000000000Z,1.17074,1.17129,1.17048,1.17087,5150
EUR_USD,H1,2026-05-14T11:00:00.000000000Z,1.17088,1.17089,1.16996,1.16997,4615
EUR_USD,H1,2026-05-14T12:00:00.000000000Z,1.16996,1.17056,1.16964,1.16971,6487
EUR_USD,H1,2026-05-14T13:00:00.000000000Z,1.16972,1.16998,1.16856,1.16898,10560
EUR_USD,H1,2026-05-14T14:00:00.000000000Z,1.16896,1.17002,1.16787,1.16788,10223
EUR_USD,H1,2026-05-14T15:00:00.000000000Z,1.16787,1.1681,1.16715,1.16775,7996
EUR_USD,H1,2026-05-14T16:00:00.000000000Z,1.16774,1.16816,1.16708,1.16764,6635
EUR_USD,H1,2026-05-14T17:00:00.000000000Z,1.16764,1.16808,1.16759,1.1678,4876
EUR_USD,H1,2026-05-14T18:00:00.000000000Z,1.1678,1.16785,1.16739,1.16775,3987
EUR_USD,H1,2026-05-14T19:00:00.000000000Z,1.16776,1.1679,1.16686,1.16709,3731
EUR_USD,H1,2026-05-14T20:00:00.000000000Z,1.16712,1.16721,1.16657,1.16698,2014
EUR_USD,H1,2026-05-14T21:00:00.000000000Z,1.16702,1.1674,1.1668,1.16699,1030
EUR_USD,H1,2026-05-14T22:00:00.000000000Z,1.16703,1.16712,1.1669,1.16697,1395
EUR_USD,H1,2026-05-14T23:00:00.000000000Z,1.16697,1.16698,1.16614,1.1662,1943
EUR_USD,H1,2026-05-15T00:00:00.000000000Z,1.16621,1.16636,1.16523,1.16554,4610
EUR_USD,H1,2026-05-15T01:00:00.000000000Z,1.16553,1.16566,1.1646,1.1647,5790
EUR_USD,H1,2026-05-15T02:00:00.000000000Z,1.16469,1.16576,1.16458,1.16536,3753
EUR_USD,H1,2026-05-15T03:00:00.000000000Z,1.16536,1.16551,1.165,1.16522,3130
EUR_USD,H1,2026-05-15T04:00:00.000000000Z,1.16521,1.16528,1.16465,1.16474,2402
EUR_USD,H1,2026-05-15T05:00:00.000000000Z,1.16475,1.1648,1.16326,1.16328,6167
EUR_USD,H1,2026-05-15T06:00:00.000000000Z,1.16326,1.16436,1.16325,1.1635,8523
EUR_USD,H1,2026-05-15T07:00:00.000000000Z,1.16348,1.1649,1.16319,1.16365,7652
EUR_USD,H1,2026-05-15T08:00:00.000000000Z,1.16366,1.16383,1.16306,1.1633,7214
EUR_USD,H1,2026-05-15T09:00:00.000000000Z,1.1633,1.16336,1.16172,1.1628,9201
EUR_USD,H1,2026-05-15T10:00:00.000000000Z,1.16281,1.16555,1.16274,1.16494,9789
EUR_USD,H1,2026-05-15T11:00:00.000000000Z,1.16492,1.16501,1.16294,1.16318,7418
EUR_USD,H1,2026-05-15T12:00:00.000000000Z,1.16316,1.16322,1.1619,1.16264,7695
EUR_USD,H1,2026-05-15T13:00:00.000000000Z,1.16264,1.16324,1.1619,1.16236,11668
EUR_USD,H1,2026-05-15T14:00:00.000000000Z,1.16234,1.16379,1.16216,1.16294,11608
EUR_USD,H1,2026-05-15T15:00:00.000000000Z,1.16296,1.16311,1.16206,1.16265,8551
EUR_USD,H1,2026-05-15T16:00:00.000000000Z,1.16266,1.16314,1.16232,1.16299,5561
EUR_USD,H1,2026-05-15T17:00:00.000000000Z,1.163,1.16356,1.16267,1.16268,4627
EUR_USD,H1,2026-05-15T18:00:00.000000000Z,1.16269,1.16273,1.1617,1.1622,4694
EUR_USD,H1,2026-05-15T19:00:00.000000000Z,1.16219,1.16232,1.16192,1.16214,3406
EUR_USD,H1,2026-05-15T20:00:00.000000000Z,1.16214,1.16257,1.16194,1.16252,2292
EUR_USD,H1,2026-05-17T21:00:00.000000000Z,1.16196,1.1625,1.16188,1.16248,752
EUR_USD,H1,2026-05-17T22:00:00.000000000Z,1.16248,1.16248,1.16205,1.1623,2131
EUR_USD,H1,2026-05-17T23:00:00.000000000Z,1.1623,1.16236,1.1612,1.16138,3279
EUR_USD,H1,2026-05-18T00:00:00.000000000Z,1.1614,1.16212,1.16082,1.16116,7453
EUR_USD,H1,2026-05-18T01:00:00.000000000Z,1.16116,1.16188,1.16085,1.16174,7057
EUR_USD,H1,2026-05-18T02:00:00.000000000Z,1.16175,1.16197,1.16132,1.16156,3816
EUR_USD,H1,2026-05-18T03:00:00.000000000Z,1.16156,1.16226,1.16154,1.16218,3365
EUR_USD,H1,2026-05-18T04:00:00.000000000Z,1.16218,1.16262,1.16192,1.16208,3544
EUR_USD,H1,2026-05-18T05:00:00.000000000Z,1.16208,1.16234,1.16169,1.16232,4309
EUR_USD,H1,2026-05-18T06:00:00.000000000Z,1.16231,1.16366,1.1622,1.16358,6135
EUR_USD,H1,2026-05-18T07:00:00.000000000Z,1.16359,1.16403,1.16315,1.1632,6797
EUR_USD,H1,2026-05-18T08:00:00.000000000Z,1.1632,1.16453,1.16291,1.16416,6395
EUR_USD,H1,2026-05-18T09:00:00.000000000Z,1.16415,1.16428,1.16351,1.16351,4435
EUR_USD,H1,2026-05-18T10:00:00.000000000Z,1.1635,1.16368,1.16265,1.1627,4148
EUR_USD,H1,2026-05-18T11:00:00.000000000Z,1.1627,1.16498,1.16266,1.16418,10097
EUR_USD,H1,2026-05-18T12:00:00.000000000Z,1.16419,1.16574,1.1641,1.16514,11258
EUR_USD,H1,2026-05-18T13:00:00.000000000Z,1.16513,1.16562,1.1644,1.16512,11735
EUR_USD,H1,2026-05-18T14:00:00.000000000Z,1.16512,1.16534,1.16414,1.1642,11684
EUR_USD,H1,2026-05-18T15:00:00.000000000Z,1.1642,1.16531,1.16334,1.16484,10059
EUR_USD,H1,2026-05-18T16:00:00.000000000Z,1.16485,1.16563,1.1644,1.16516,8064
EUR_USD,H1,2026-05-18T17:00:00.000000000Z,1.16514,1.16535,1.16482,1.16482,4175
EUR_USD,H1,2026-05-18T18:00:00.000000000Z,1.16482,1.16488,1.16288,1.16292,5803
EUR_USD,H1,2026-05-18T19:00:00.000000000Z,1.16294,1.16564,1.16292,1.1651,13154
EUR_USD,H1,2026-05-18T20:00:00.000000000Z,1.16511,1.16611,1.16511,1.16563,2603
EUR_USD,H1,2026-05-18T21:00:00.000000000Z,1.16558,1.16608,1.16528,1.16597,1081
EUR_USD,H1,2026-05-18T22:00:00.000000000Z,1.16594,1.16618,1.16578,1.16578,1218
EUR_USD,H1,2026-05-18T23:00:00.000000000Z,1.16578,1.16586,1.16548,1.16548,1541
EUR_USD,H1,2026-05-19T00:00:00.000000000Z,1.16548,1.1656,1.16438,1.16444,5464
EUR_USD,H1,2026-05-19T01:00:00.000000000Z,1.16446,1.16528,1.16432,1.16464,5169
EUR_USD,H1,2026-05-19T02:00:00.000000000Z,1.16463,1.16471,1.16409,1.16433,4329
EUR_USD,H1,2026-05-19T03:00:00.000000000Z,1.16432,1.16458,1.16406,1.16412,3033
EUR_USD,H1,2026-05-19T04:00:00.000000000Z,1.16414,1.16432,1.16354,1.16366,2844
EUR_USD,H1,2026-05-19T05:00:00.000000000Z,1.16368,1.16432,1.16336,1.1642,3985
EUR_USD,H1,2026-05-19T06:00:00.000000000Z,1.16421,1.16458,1.1636,1.16366,5324
EUR_USD,H1,2026-05-19T07:00:00.000000000Z,1.16366,1.16376,1.16301,1.16349,6796
EUR_USD,H1,2026-05-19T08:00:00.000000000Z,1.1635,1.1636,1.16223,1.16234,6503
EUR_USD,H1,2026-05-19T09:00:00.000000000Z,1.16232,1.16232,1.1615,1.16194,6227
EUR_USD,H1,2026-05-19T10:00:00.000000000Z,1.16194,1.16266,1.1611,1.16222,6910
EUR_USD,H1,2026-05-19T11:00:00.000000000Z,1.16222,1.16226,1.16164,1.16166,5589
EUR_USD,H1,2026-05-19T12:00:00.000000000Z,1.16166,1.1624,1.16152,1.16165,8415
EUR_USD,H1,2026-05-19T13:00:00.000000000Z,1.16165,1.1618,1.16016,1.16137,13488
EUR_USD,H1,2026-05-19T14:00:00.000000000Z,1.16137,1.16169,1.1595,1.15956,15160
EUR_USD,H1,2026-05-19T15:00:00.000000000Z,1.15956,1.1603,1.15922,1.1602,7888
EUR_USD,H1,2026-05-19T16:00:00.000000000Z,1.1602,1.16096,1.15958,1.16072,6826
EUR_USD,H1,2026-05-19T17:00:00.000000000Z,1.1607,1.16122,1.16066,1.16106,3949
EUR_USD,H1,2026-05-19T18:00:00.000000000Z,1.16107,1.16149,1.16027,1.16033,4947
EUR_USD,H1,2026-05-19T19:00:00.000000000Z,1.16031,1.16081,1.16026,1.16064,4261
EUR_USD,H1,2026-05-19T20:00:00.000000000Z,1.16065,1.16069,1.16035,1.16066,1647
EUR_USD,H1,2026-05-19T21:00:00.000000000Z,1.16055,1.16091,1.16032,1.16083,903
EUR_USD,H1,2026-05-19T22:00:00.000000000Z,1.16082,1.16088,1.16062,1.16088,882
EUR_USD,H1,2026-05-19T23:00:00.000000000Z,1.16087,1.1613,1.16062,1.16067,1368
EUR_USD,H1,2026-05-20T00:00:00.000000000Z,1.16068,1.16106,1.16009,1.16014,6077
EUR_USD,H1,2026-05-20T01:00:00.000000000Z,1.16013,1.1603,1.15936,1.15972,6929
EUR_USD,H1,2026-05-20T02:00:00.000000000Z,1.15973,1.1603,1.15944,1.15978,5135
EUR_USD,H1,2026-05-20T03:00:00.000000000Z,1.15979,1.16054,1.15954,1.16023,3733
EUR_USD,H1,2026-05-20T04:00:00.000000000Z,1.16022,1.16068,1.1597,1.15973,3601
EUR_USD,H1,2026-05-20T05:00:00.000000000Z,1.15972,1.16016,1.15918,1.15954,4076
EUR_USD,H1,2026-05-20T06:00:00.000000000Z,1.15954,1.1606,1.15932,1.15966,6019
EUR_USD,H1,2026-05-20T07:00:00.000000000Z,1.15966,1.16016,1.1592,1.15932,5578
EUR_USD,H1,2026-05-20T08:00:00.000000000Z,1.15932,1.15952,1.15834,1.15904,6436
EUR_USD,H1,2026-05-20T09:00:00.000000000Z,1.15904,1.15946,1.15881,1.15882,3823
EUR_USD,H1,2026-05-20T10:00:00.000000000Z,1.1588,1.16029,1.15874,1.16011,4208
EUR_USD,H1,2026-05-20T11:00:00.000000000Z,1.1601,1.16056,1.15964,1.16009,5042
EUR_USD,H1,2026-05-20T12:00:00.000000000Z,1.1601,1.16044,1.15938,1.15954,6045
EUR_USD,H1,2026-05-20T13:00:00.000000000Z,1.15953,1.15971,1.15892,1.1591,7816
EUR_USD,H1,2026-05-20T14:00:00.000000000Z,1.15912,1.16242,1.15828,1.16181,22051
EUR_USD,H1,2026-05-20T15:00:00.000000000Z,1.16182,1.16452,1.1613,1.16192,19366
EUR_USD,H1,2026-05-20T16:00:00.000000000Z,1.16191,1.16308,1.16188,1.16256,9955
EUR_USD,H1,2026-05-20T17:00:00.000000000Z,1.16256,1.1627,1.16184,1.16192,7738
EUR_USD,H1,2026-05-20T18:00:00.000000000Z,1.16186,1.16358,1.1616,1.16309,6560
EUR_USD,H1,2026-05-20T19:00:00.000000000Z,1.16309,1.16352,1.16276,1.16279,4542
EUR_USD,H1,2026-05-20T20:00:00.000000000Z,1.16278,1.16285,1.16233,1.16255,2772
EUR_USD,H1,2026-05-20T21:00:00.000000000Z,1.16242,1.16276,1.16234,1.16259,1724
EUR_USD,H1,2026-05-20T22:00:00.000000000Z,1.1626,1.16282,1.16244,1.16264,1113
EUR_USD,H1,2026-05-20T23:00:00.000000000Z,1.16264,1.16276,1.16231,1.16248,1144
EUR_USD,H1,2026-05-21T00:00:00.000000000Z,1.16249,1.1629,1.1622,1.16286,4469
EUR_USD,H1,2026-05-21T01:00:00.000000000Z,1.16287,1.16353,1.16228,1.1626,5144
EUR_USD,H1,2026-05-21T02:00:00.000000000Z,1.16261,1.16286,1.16156,1.16176,3981
EUR_USD,H1,2026-05-21T03:00:00.000000000Z,1.16178,1.16227,1.16176,1.16192,2422
EUR_USD,H1,2026-05-21T04:00:00.000000000Z,1.1619,1.16236,1.16184,1.16222,1805
EUR_USD,H1,2026-05-21T05:00:00.000000000Z,1.16222,1.16236,1.1618,1.16218,3218
EUR_USD,H1,2026-05-21T06:00:00.000000000Z,1.16218,1.16268,1.16158,1.16204,5378
EUR_USD,H1,2026-05-21T07:00:00.000000000Z,1.16204,1.1621,1.15942,1.16076,14430
EUR_USD,H1,2026-05-21T08:00:00.000000000Z,1.16074,1.16357,1.16062,1.16237,11261
EUR_USD,H1,2026-05-21T09:00:00.000000000Z,1.16238,1.16334,1.16208,1.16274,6331
EUR_USD,H1,2026-05-21T10:00:00.000000000Z,1.16274,1.16302,1.16001,1.16074,11459
EUR_USD,H1,2026-05-21T11:00:00.000000000Z,1.16074,1.16161,1.1596,1.1599,6775
EUR_USD,H1,2026-05-21T12:00:00.000000000Z,1.1599,1.16092,1.15934,1.15972,9990
EUR_USD,H1,2026-05-21T13:00:00.000000000Z,1.15972,1.16012,1.15763,1.15947,14609
EUR_USD,H1,2026-05-21T14:00:00.000000000Z,1.15948,1.15966,1.15842,1.15929,13267
EUR_USD,H1,2026-05-21T15:00:00.000000000Z,1.1593,1.1594,1.15822,1.15884,10630
EUR_USD,H1,2026-05-21T16:00:00.000000000Z,1.15885,1.15964,1.15847,1.15954,6645
EUR_USD,H1,2026-05-21T17:00:00.000000000Z,1.15956,1.16302,1.15928,1.16249,16566
EUR_USD,H1,2026-05-21T18:00:00.000000000Z,1.16248,1.16301,1.16071,1.16114,12206
EUR_USD,H1,2026-05-21T19:00:00.000000000Z,1.16112,1.16244,1.16096,1.16213,7313
EUR_USD,H1,2026-05-21T20:00:00.000000000Z,1.16214,1.16228,1.1616,1.16175,2389
EUR_USD,H1,2026-05-21T21:00:00.000000000Z,1.16194,1.16232,1.16174,1.16188,1297
EUR_USD,H1,2026-05-21T22:00:00.000000000Z,1.16188,1.16197,1.16152,1.16176,981
EUR_USD,H1,2026-05-21T23:00:00.000000000Z,1.16176,1.1619,1.16162,1.1618,938
EUR_USD,H1,2026-05-22T00:00:00.000000000Z,1.16179,1.1618,1.16124,1.16144,3100
EUR_USD,H1,2026-05-22T01:00:00.000000000Z,1.16142,1.16158,1.16099,1.16099,3060
EUR_USD,H1,2026-05-22T02:00:00.000000000Z,1.16098,1.16144,1.16096,1.16118,2183
EUR_USD,H1,2026-05-22T03:00:00.000000000Z,1.16117,1.1613,1.16087,1.1612,1707
EUR_USD,H1,2026-05-22T04:00:00.000000000Z,1.1612,1.16156,1.16114,1.16152,1323
EUR_USD,H1,2026-05-22T05:00:00.000000000Z,1.16151,1.1617,1.16072,1.16094,2642
EUR_USD,H1,2026-05-22T06:00:00.000000000Z,1.16093,1.16146,1.16054,1.16099,5288
EUR_USD,H1,2026-05-22T07:00:00.000000000Z,1.16098,1.16098,1.16013,1.16084,4725
EUR_USD,H1,2026-05-22T08:00:00.000000000Z,1.16084,1.16158,1.16034,1.16078,6433
EUR_USD,H1,2026-05-22T09:00:00.000000000Z,1.16078,1.16081,1.15962,1.16043,4755
EUR_USD,H1,2026-05-22T10:00:00.000000000Z,1.16044,1.16078,1.15952,1.15974,4019
EUR_USD,H1,2026-05-22T11:00:00.000000000Z,1.15974,1.16022,1.15934,1.15966,4468
EUR_USD,H1,2026-05-22T12:00:00.000000000Z,1.15966,1.16072,1.15945,1.16044,8214
EUR_USD,H1,2026-05-22T13:00:00.000000000Z,1.16044,1.16185,1.15995,1.16038,10735
EUR_USD,H1,2026-05-22T14:00:00.000000000Z,1.16036,1.16039,1.15883,1.15976,10569
EUR_USD,H1,2026-05-22T15:00:00.000000000Z,1.15978,1.16055,1.15958,1.16029,7463
EUR_USD,H1,2026-05-22T16:00:00.000000000Z,1.1603,1.16112,1.15996,1.16112,5079
EUR_USD,H1,2026-05-22T17:00:00.000000000Z,1.16114,1.16192,1.16086,1.16134,8446
EUR_USD,H1,2026-05-22T18:00:00.000000000Z,1.16132,1.16156,1.16094,1.16119,4257
EUR_USD,H1,2026-05-22T19:00:00.000000000Z,1.16118,1.1614,1.16053,1.16059,3326
EUR_USD,H1,2026-05-22T20:00:00.000000000Z,1.1606,1.16067,1.15982,1.16023,2293
EUR_USD,H1,2026-05-24T21:00:00.000000000Z,1.16394,1.16426,1.16306,1.16334,1308
EUR_USD,H1,2026-05-24T22:00:00.000000000Z,1.16331,1.16448,1.1632,1.1643,2948
EUR_USD,H1,2026-05-24T23:00:00.000000000Z,1.16431,1.16463,1.16414,1.1642,1902
EUR_USD,H1,2026-05-25T00:00:00.000000000Z,1.16418,1.1649,1.16354,1.16366,4459
EUR_USD,H1,2026-05-25T01:00:00.000000000Z,1.16367,1.16471,1.16356,1.1639,4679
EUR_USD,H1,2026-05-25T02:00:00.000000000Z,1.16392,1.16426,1.16368,1.16377,2394
EUR_USD,H1,2026-05-25T03:00:00.000000000Z,1.16379,1.16398,1.1636,1.16374,2808
EUR_USD,H1,2026-05-25T04:00:00.000000000Z,1.16374,1.16438,1.16357,1.1642,2176
EUR_USD,H1,2026-05-25T05:00:00.000000000Z,1.16421,1.16452,1.16381,1.16392,2423
EUR_USD,H1,2026-05-25T06:00:00.000000000Z,1.16392,1.16447,1.16374,1.16409,3773
EUR_USD,H1,2026-05-25T07:00:00.000000000Z,1.1641,1.1642,1.16296,1.16374,5874
EUR_USD,H1,2026-05-25T08:00:00.000000000Z,1.16375,1.16444,1.1633,1.16437,3749
EUR_USD,H1,2026-05-25T09:00:00.000000000Z,1.16436,1.16454,1.16404,1.16416,2286
EUR_USD,H1,2026-05-25T10:00:00.000000000Z,1.16416,1.16444,1.16414,1.16429,1959
EUR_USD,H1,2026-05-25T11:00:00.000000000Z,1.1643,1.16508,1.16404,1.1644,3147
EUR_USD,H1,2026-05-25T12:00:00.000000000Z,1.1644,1.16528,1.16427,1.16482,4308
EUR_USD,H1,2026-05-25T13:00:00.000000000Z,1.16482,1.16498,1.16388,1.16388,3778
EUR_USD,H1,2026-05-25T14:00:00.000000000Z,1.1639,1.16464,1.16384,1.1642,3174
EUR_USD,H1,2026-05-25T15:00:00.000000000Z,1.1642,1.16488,1.16396,1.16422,4206
EUR_USD,H1,2026-05-25T16:00:00.000000000Z,1.16422,1.16427,1.16368,1.16412,2267
EUR_USD,H1,2026-05-25T17:00:00.000000000Z,1.16412,1.16441,1.16404,1.16434,1258
EUR_USD,H1,2026-05-25T18:00:00.000000000Z,1.16434,1.1644,1.16416,1.16436,1114
EUR_USD,H1,2026-05-25T19:00:00.000000000Z,1.16434,1.16437,1.16418,1.16422,754
EUR_USD,H1,2026-05-25T20:00:00.000000000Z,1.16422,1.16437,1.16416,1.16433,902
EUR_USD,H1,2026-05-25T21:00:00.000000000Z,1.16404,1.16443,1.16366,1.16396,1411
EUR_USD,H1,2026-05-25T22:00:00.000000000Z,1.16398,1.16426,1.1639,1.1641,1540
EUR_USD,H1,2026-05-25T23:00:00.000000000Z,1.16409,1.16434,1.16358,1.16359,1370
EUR_USD,H1,2026-05-26T00:00:00.000000000Z,1.1636,1.16399,1.1634,1.16387,4203
EUR_USD,H1,2026-05-26T01:00:00.000000000Z,1.16388,1.16398,1.16304,1.16339,4133
EUR_USD,H1,2026-05-26T02:00:00.000000000Z,1.16338,1.16352,1.16312,1.1634,2246
EUR_USD,H1,2026-05-26T03:00:00.000000000Z,1.1634,1.16374,1.16338,1.1636,1656
EUR_USD,H1,2026-05-26T04:00:00.000000000Z,1.16358,1.1636,1.16294,1.16298,1380
EUR_USD,H1,2026-05-26T05:00:00.000000000Z,1.16297,1.16308,1.16274,1.1628,2536
EUR_USD,H1,2026-05-26T06:00:00.000000000Z,1.16281,1.16376,1.16273,1.16352,4374
EUR_USD,H1,2026-05-26T07:00:00.000000000Z,1.16354,1.16404,1.1624,1.16371,5805
EUR_USD,H1,2026-05-26T08:00:00.000000000Z,1.16372,1.16422,1.16344,1.16365,4440
EUR_USD,H1,2026-05-26T09:00:00.000000000Z,1.16366,1.16441,1.16325,1.16428,4025
EUR_USD,H1,2026-05-26T10:00:00.000000000Z,1.16428,1.16452,1.16377,1.16415,4331
EUR_USD,H1,2026-05-26T11:00:00.000000000Z,1.16416,1.16449,1.16333,1.16348,4458
EUR_USD,H1,2026-05-26T12:00:00.000000000Z,1.16346,1.16366,1.16312,1.1632,4810
EUR_USD,H1,2026-05-26T13:00:00.000000000Z,1.16318,1.16331,1.16172,1.16258,7922
EUR_USD,H1,2026-05-26T14:00:00.000000000Z,1.16258,1.16299,1.16214,1.16251,7890
EUR_USD,H1,2026-05-26T15:00:00.000000000Z,1.1625,1.16258,1.16164,1.16194,6761
